labels,sentences
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n799/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n8/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n80/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n800/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n801/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n802/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n803/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n804/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n805/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n806/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n807/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n808/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n809/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n81/image_2.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n810/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n811/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n812/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n813/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n814/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n815/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n816/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n817/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n818/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n819/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n82/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n820/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n821/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n822/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n823/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n824/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n825/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n826/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n827/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n828/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n829/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n83/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n830/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n831/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n832/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n833/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n834/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n835/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n836/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n837/image_2.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n838/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n839/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n84/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n840/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n841/image_2.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n842/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n843/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n844/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n845/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n846/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n847/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n848/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n849/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n85/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n850/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n851/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n852/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n853/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n854/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n855/image_6.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n856/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n857/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n858/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n859/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n86/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n860/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n861/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n862/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n863/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n864/image_2.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n865/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n866/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n867/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n868/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n869/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n87/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n870/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n871/image_3.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n872/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n873/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n874/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n875/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n876/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n877/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n878/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n879/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n88/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n880/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n881/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n882/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n883/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n884/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n885/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n886/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n887/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n888/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n889/image_2.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n89/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n890/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n891/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n892/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n893/image_2.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n894/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n895/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n896/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n897/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n898/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n899/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n9/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n90/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n900/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n901/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n902/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n903/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n904/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n905/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n906/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n907/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n908/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n909/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n91/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n910/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n911/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n912/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n913/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n914/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n915/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n916/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n917/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n918/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n919/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n92/th (2).jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n920/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n921/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n922/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n923/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n924/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n925/image_6.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n926/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n927/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n928/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n929/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n93/image_11.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n930/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n931/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n932/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n933/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n934/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n935/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n936/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n937/image_7.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n938/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n939/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n94/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n940/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n941/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n942/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n943/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n944/image_7.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n945/image_2.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n946/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n947/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n948/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n949/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n95/th (1).jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n950/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n951/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n952/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n953/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n954/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n955/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n956/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n957/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n958/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n959/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n96/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n960/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n961/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n962/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n963/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n964/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n965/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n966/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n967/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n968/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n969/image_9.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n97/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n970/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n971/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n972/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n973/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n974/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n975/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n976/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n977/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n978/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n979/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n98/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n980/image_8.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n981/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n982/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n983/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n984/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n985/image_2.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n986/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n987/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n988/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n989/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n99/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n990/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n991/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n992/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n993/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n994/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n995/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n996/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n997/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n998/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n999/image_0.jpg
